event_id,true_family,candidate_family,correct,support,nearest_distance,mean_distance,max_distance
172824,desbalanceado,desbalanceado,True,1.0,1.1686628059413169,1.3236740837025875,1.4216241987127562
119714,desbalanceado,desbalanceado,True,0.6,0.017369727047146483,0.6488460260915216,0.8404851974581823
142010,rolamento_combination,rolamento_combination,True,1.0,0.007444168734491552,0.6689349741461162,0.8831660593094023
107328,correia,correia,True,1.0,0.020746887966805294,0.6072093362871446,0.7923827076452746
92498,polia,cocked_rotor,False,0.6,0.7844860744108321,0.8134494188019907,0.8353395473920286
145409,correia,eccentric_rotor,False,0.4,0.033195020746887294,0.6678537969795257,0.9016066189848579
2751,normal,normal,True,1.0,0.007444168734491496,1.3929146872469043,1.9444486320820957
63330,rolamento_ball,rolamento_ball,True,0.4,0.0,0.8727601642974326,1.1436089492382384
113942,cocked_rotor,eccentric_rotor,False,0.6,0.07883817427385942,0.6549683812261012,0.8259009139607691
172944,rolamento_outer,rolamento_ball,False,0.6,0.8710071866442469,1.0062326319074082,1.0464948691808669
32015,eccentric_rotor,eccentric_rotor,True,1.0,0.7171935659604581,0.742042911899191,0.773345681653473
140470,rolamento_ball,rolamento_ball,True,1.0,1.7499763516619637,1.9431204693967665,2.021041195871648
49501,rolamento_outer,rolamento_outer,True,0.8,0.15950920245398664,0.6494571098742173,0.8691251111611121
69937,rolamento_inner,rolamento_inner,True,0.8,0.685980611775964,0.7720186730643405,0.8183422374954673
32566,eccentric_rotor,eccentric_rotor,True,1.0,0.049079754601225975,0.4716434723230757,0.7360036610924844
49455,rolamento_outer,rolamento_outer,True,0.8,0.0,0.6049983743087154,0.7955938506170774
165566,normal,normal,True,1.0,0.36809815950920344,1.714448957040139,2.338680577557411
125584,ventoinha,ventoinha,True,1.0,0.09202453987730197,0.4424304126836872,0.5992829021731089
78466,rolamento_combination,rolamento_combination,True,1.0,0.06224066390041433,1.1595517034127185,1.4539424111409398
25371,eccentric_rotor,eccentric_rotor,True,0.8,0.6802160242634205,0.7497209039003007,0.8198330649428835
11525,desbalanceado,eccentric_rotor,False,0.8,0.0,0.6653852305648673,0.855414734305671
180856,rolamento_ball,rolamento_ball,True,1.0,0.9860770773918928,1.3913947784007674,1.5355575935916694
66875,rolamento_inner,rolamento_inner,True,1.0,0.521472392638038,0.6478577489814537,0.7480686807230605
61786,rolamento_ball,rolamento_ball,True,0.6,0.0797546012269954,0.7342585093986255,0.9836952481792424
164426,rolamento_inner,rolamento_inner,True,1.0,0.04564315352697068,19.781843854457748,26.906545344433546
111286,correia,correia,True,0.4,0.06748466257668684,0.46066380759338327,0.6574345428918068
124383,ventoinha,cocked_rotor,False,0.4,0.06639004149377598,0.6586990049605727,0.8445713310064994
109331,correia,correia,True,1.0,0.0,0.5163669514279976,0.6785050698606995
45750,rolamento_outer,rolamento_combination,False,0.6,0.024813895781638173,0.7062357026993717,0.9043361186708281
151266,normal,desbalanceado,False,0.4,0.0,0.8348302140405529,1.0892720442289034
64766,rolamento_ball,rolamento_ball,True,1.0,0.018404907975460794,0.5415207708522334,0.7069758989174325
57779,rolamento_inner,rolamento_inner,True,1.0,0.760799949592119,0.8638028862577938,0.9724818564562784
41317,cocked_rotor,cocked_rotor,True,0.4,0.01985111662531064,0.6066512725808149,0.8228669396422789
69710,rolamento_inner,rolamento_inner,True,1.0,0.0,0.6028090673666913,0.8278483521708997
128049,polia,eccentric_rotor,False,0.6,0.8638678510445235,0.9289792761867407,0.9925758416437085
149618,desalinhado,desalinhado,True,1.0,0.06134969325153461,0.6078507800388351,0.8022854661231943
112985,cocked_rotor,cocked_rotor,True,1.0,0.0,0.49050094020256807,0.8175015670042801
146439,correia,correia,True,1.0,0.0322580645161288,0.4552125806783985,0.6006172589561739
56454,rolamento_inner,rolamento_inner,True,1.0,0.6070101569812568,0.6852296469645349,0.7540613008063051
142338,rolamento_combination,rolamento_combination,True,1.0,1.149369875831726,1.3004029765787606,1.4350971608140126
155722,normal,rolamento_outer,False,0.8,0.02904564315352709,0.45143238989371337,0.6289816324275455
155238,normal,rolamento_outer,False,0.8,0.7478124294711318,0.8365535480505084,0.9295413135226555
47873,rolamento_outer,rolamento_outer,True,1.0,0.018404907975458684,0.6287196692484156,0.8271081333099027
124553,ventoinha,cocked_rotor,False,0.8,0.12033195020747,0.6355672181736634,0.7911841151346735
5056,desbalanceado,desbalanceado,True,1.0,1.5391587013212806,1.721761006667986,1.868915034306563
174396,cocked_rotor,cocked_rotor,True,0.6,0.9634322839929821,1.1546558080189204,1.2965116812702773
126593,polia,polia,True,0.8,0.5092024539877315,0.8214613407854499,0.9458668260817074
28262,eccentric_rotor,eccentric_rotor,True,1.0,0.9171100914498089,0.994149951008044,1.0168048928332363
66416,rolamento_ball,rolamento_ball,True,0.6,0.26556016597510396,1.1344736183405806,1.3831931486273266
161665,desalinhado,eccentric_rotor,False,0.6,0.7438580319379026,0.8356241912991594,0.8755680436729681
178631,desbalanceado,desbalanceado,True,1.0,0.5755926756524973,0.725071536483625,0.8110574742785548
91714,polia,rolamento_ball,False,0.6,0.04466501240694785,0.49867466070336086,0.6690852987529422
156932,normal,desalinhado,False,0.8,0.14110429447852796,0.6089975836909797,0.7694699334112313
45075,rolamento_outer,rolamento_outer,True,0.4,0.03225806451612881,0.49011638079485537,0.681528386697465
112866,cocked_rotor,cocked_rotor,True,1.0,0.0,0.32855624097403774,0.6041978535191582
38568,cocked_rotor,correia,False,0.8,0.3374233128834363,0.6265895680832889,0.7120209158710245
106763,correia,correia,True,1.0,0.09543568464730162,0.8357114653795759,1.1391551297995135
117834,eccentric_rotor,eccentric_rotor,True,0.6,0.6795553273336867,0.8624527601854934,0.9915607516142285
143853,rolamento_combination,rolamento_combination,True,1.0,0.44785276073619673,0.6672686689700325,0.7702097231851089
8811,desbalanceado,desbalanceado,True,1.0,0.7478746192534302,0.7714329195374472,0.7986072898778878
4898,desbalanceado,desbalanceado,True,1.0,0.0,1.31536849920368,2.1730312796489164
149730,desalinhado,desalinhado,True,0.8,0.873273096677132,1.044599564027886,1.1891913841300894
42770,rolamento_outer,rolamento_outer,True,1.0,0.012448132780083498,0.5864278243526334,0.7360868979701913
75677,rolamento_combination,rolamento_combination,True,0.4,0.012406947890819045,0.5106187648164376,0.6661825291134391
2485,normal,normal,True,1.0,0.8087522650521771,0.8288460602596743,0.8586544394670498
85112,polia,polia,True,0.6,0.019851116625310583,0.5408541640828946,0.6868278316129075
136007,rolamento_ball,rolamento_ball,True,0.6,0.0,0.5196122962695945,0.6637252233202116
52129,rolamento_outer,rolamento_outer,True,0.6,0.0,0.6440364241741852,0.8384657006072229
153208,desalinhado,desalinhado,True,0.6,0.027295285359801358,0.6504777657159053,0.8415231037011967
178025,desalinhado,desalinhado,True,0.6,0.995122892599113,1.2206792377591489,1.404805002306125
98795,ventoinha,ventoinha,True,1.0,0.0,0.45558746238923203,0.6218628607280325
139418,rolamento_outer,rolamento_outer,True,1.0,0.23651452282157687,0.6269158187597786,0.7661387505812249
113210,cocked_rotor,cocked_rotor,True,1.0,0.0,0.4596799231094192,0.7511677256038854
92458,polia,rolamento_inner,False,0.4,0.7872259170393325,0.8341006703866395,0.8664712848284937
9606,normal,normal,True,1.0,0.007444168734490719,0.5128262208179344,0.7220293870792148
13068,desbalanceado,desbalanceado,True,1.0,0.7345669990270279,0.8198359330438214,1.000917132833625
125665,ventoinha,ventoinha,True,1.0,0.09202453987730197,0.5531578635844038,0.7146340656625577
107024,correia,correia,True,1.0,0.3319502074688785,0.8353919594715478,1.0207204703939574
167305,rolamento_inner,rolamento_inner,True,1.0,0.049079754601228154,1.9212823315084382,2.827882276013856
89593,polia,polia,True,1.0,0.030674846625767326,0.41759332798199644,0.5298905215503815
150030,desalinhado,desalinhado,True,1.0,0.5582822085889575,1.228834995619093,1.5855340679574919
75201,rolamento_combination,rolamento_combination,True,1.0,1.5839637923245196,1.6007731270850687,1.6201749817659894
158955,desalinhado,desalinhado,True,0.4,0.15352697095435577,1.3467410835133649,1.862765578007514
121125,desbalanceado,desbalanceado,True,0.8,0.04564315352697068,0.5213988480473951,0.6837041731733585
10810,desbalanceado,desbalanceado,True,1.0,0.7177196619309931,0.7917185454255631,0.902742322575898
36290,cocked_rotor,cocked_rotor,True,0.6,0.03970223325062042,0.5876106976294456,0.7271166416713571
108354,correia,correia,True,1.0,0.029045643153525535,0.5704071507358955,0.7166775814247456
101267,ventoinha,ventoinha,True,1.0,0.695814317713834,0.72484976487183,0.7569360960764175
62936,rolamento_ball,ventoinha,False,0.4,0.06947890818858582,0.9567757047160674,1.214434534386293
65356,rolamento_ball,rolamento_ball,True,1.0,0.15337423312883447,0.8047236310350858,1.027567201012673
167591,teste,teste,True,1.0,10.001735682472658,11.413019324494005,15.918299752004629
144876,correia,correia,True,1.0,0.3374233128834363,0.8137498481094569,0.9554781158809158
73818,rolamento_combination,rolamento_combination,True,0.6,0.0,1.0174884286358885,1.3298009252644087
156841,normal,normal,True,0.6,0.5445855914051115,0.5937661028443237,0.619477795055479
149473,desalinhado,desalinhado,True,0.6,0.0,0.5612757710347076,0.7582053885667335
99588,ventoinha,ventoinha,True,1.0,0.0,0.7845612594720545,1.1831920669543585
106301,correia,correia,True,0.8,0.04962779156327535,1.08375334739987,1.3711290154410916
81428,rolamento_ball,correia,False,0.4,0.03722084367245626,0.5887337523630953,0.772448271149713
43393,rolamento_outer,rolamento_outer,True,0.8,0.5238402260195628,0.6086119552519331,0.649244982646821
86026,polia,polia,True,1.0,1.0796633020536104,1.2074733133496702,1.2998905297899324
122864,desbalanceado,desbalanceado,True,1.0,0.1779141104294496,0.6499862912300995,0.8579730897181844
160021,desalinhado,desalinhado,True,0.6,0.3617369291564698,0.4511279610200793,0.49460555793106764
26623,eccentric_rotor,eccentric_rotor,True,0.8,0.1637717121588091,0.5873925341194368,0.7753588566763114
80673,rolamento_ball,rolamento_ball,True,0.6,0.0,0.7259236447345897,0.9573838445566907
152187,normal,normal,True,0.8,0.0,0.4900839633540534,0.6518574925576733
73861,rolamento_combination,rolamento_combination,True,0.6,0.00829875518672174,0.8958540093765684,1.150894280365994
63058,rolamento_ball,rolamento_ball,True,0.4,0.8949553817198831,1.0347778984319715,1.1733379240859625
139906,rolamento_ball,rolamento_ball,True,1.0,1.149907251610282,1.4301630678434354,1.5986708808685963
46489,rolamento_outer,rolamento_outer,True,0.4,0.14640198511166258,0.8759215395905834,1.2144341215036776
152183,normal,normal,True,0.4,0.047146401985111996,0.579477453900821,0.7498324537067911
24695,eccentric_rotor,eccentric_rotor,True,1.0,0.3619631901840492,0.8694691466988227,1.0575348463809997
78068,rolamento_combination,rolamento_combination,True,0.6,0.2572614107883821,0.6557791620630793,0.7652353184434341
23347,eccentric_rotor,eccentric_rotor,True,0.6,0.007444168734490719,0.6183251400802178,0.8033525953400888
107548,correia,correia,True,1.0,0.020746887966804906,0.7700878580016081,1.0749841309339208
70860,rolamento_combination,rolamento_combination,True,0.8,0.12269938650306722,1.2226504056563017,1.5315404044728278
73884,rolamento_combination,rolamento_ball,False,0.6,0.06224066390041583,0.8491897060873633,1.1800449019590669
161039,desalinhado,polia,False,0.6,0.5657022415662215,0.713124762248021,0.7978409318601553
86219,polia,polia,True,1.0,0.0746887966804978,0.6447710583894231,0.8681235911105918
165967,desbalanceado,desbalanceado,True,1.0,0.05955334987593017,1.3725745889063612,1.782471684410219
52453,rolamento_outer,rolamento_outer,True,0.6,0.22821576763485357,0.5358119164453194,0.7043109740945102
50243,rolamento_outer,rolamento_outer,True,0.6,0.012269938650306511,0.606186721128849,0.8010099942082006
121670,desbalanceado,desbalanceado,True,0.6,0.02904564315352709,0.47915851728306835,0.616185295817782
166555,rolamento_ball,rolamento_ball,True,1.0,0.11166253101736963,2.343919459831943,3.0013487856756327
39532,cocked_rotor,polia,False,0.6,0.008298755186723517,0.8602482305417392,1.1908397394006407
125397,ventoinha,ventoinha,True,1.0,0.5373570968180313,0.5889376158068113,0.664478208505917
54547,rolamento_inner,rolamento_inner,True,1.0,0.17866004962779225,0.911485893100892,1.1111620085559093
36896,cocked_rotor,cocked_rotor,True,0.6,1.0609551253226392,1.2056088744978901,1.2877703948111874
32749,eccentric_rotor,cocked_rotor,False,0.6,0.07692307692307665,0.6136437839952698,0.8174356537290346
26473,eccentric_rotor,ventoinha,False,0.4,1.1789945447068093,1.1960302964687193,1.245808265293762
25270,eccentric_rotor,eccentric_rotor,True,1.0,0.28834355828221014,0.7949978778259231,0.9504703865365992
141915,rolamento_combination,rolamento_combination,True,0.8,0.012406947890819031,0.7069126123672673,0.9061668464233872
133009,rolamento_outer,rolamento_outer,True,0.4,0.004962779156327479,0.7013260427935559,0.9010008460681983
106460,correia,correia,True,1.0,0.0,0.4724923345691073,0.7343615853709866
55048,rolamento_inner,cocked_rotor,False,0.6,0.03970223325062039,0.669993807285139,0.8779427678042786
120040,desbalanceado,desbalanceado,True,1.0,0.049627791563275236,0.7814389654166733,1.0416071554830089
95131,ventoinha,ventoinha,True,1.0,0.01985111662531064,0.7004480048066404,0.9173916077200087
103094,correia,normal,False,0.8,0.4601226993865034,0.5913591352805379,0.6524500437202424
106530,correia,correia,True,1.0,0.8448051374612188,0.9739572696819477,1.0503966408760599
139160,rolamento_outer,cocked_rotor,False,0.6,0.6645775831741534,0.6878681882768316,0.7124184253189494
41437,cocked_rotor,polia,False,0.4,0.5969877184115846,0.6368170031208152,0.6668389351503475
168210,rolamento_outer,rolamento_outer,True,1.0,0.0,3.53689303197907,4.772068446300477
93678,ventoinha,ventoinha,True,1.0,0.5601613306820253,0.6352039545388517,0.745310816626262
150723,normal,ventoinha,False,0.4,0.8643348125804459,0.9157414237429524,0.9470756744534666
90932,polia,polia,True,1.0,0.43712068411985866,0.6343129396198897,0.755805534979969
170926,cocked_rotor,cocked_rotor,True,0.8,1.2924534200781301,1.5276435942444866,1.6971084880073586
4399,desbalanceado,desbalanceado,True,1.0,0.6416735225069504,0.8695382209988483,1.0759420340726435
87102,polia,polia,True,1.0,0.05394190871369253,0.9871369004159256,1.421647267037586
102030,ventoinha,ventoinha,True,0.6,0.0,0.5045904970688101,0.674895908313898
5529,desbalanceado,desbalanceado,True,1.0,1.2521146978293707,1.6780356546040676,2.2618679979898344
2875,normal,normal,True,1.0,0.008298755186723294,2.4281118560140307,3.2172746785683164
177768,normal,normal,True,1.0,1.558900467788001,2.240516520857365,2.6079713097046486
128860,polia,polia,True,0.6,0.17866004962779225,0.6647665302660443,0.8736501959417204
129826,rolamento_inner,rolamento_inner,True,0.6,0.027295285359801358,0.7115289375713857,0.9403188937721282
47691,rolamento_outer,rolamento_outer,True,0.8,0.28834355828220803,0.6110928690063432,0.7797858722155184
118564,eccentric_rotor,eccentric_rotor,True,1.0,0.2883435582822081,0.7127540662355373,0.8693081393111285
164862,normal,normal,True,0.6,3.0525009007852884,3.3357042065004,3.5039653585055266
153455,desalinhado,desalinhado,True,0.6,0.0,0.5486109556892963,0.6971819908414572
80557,rolamento_ball,cocked_rotor,False,0.6,1.140908645431746,1.3357707792621145,1.6788149404734116
26374,eccentric_rotor,desalinhado,False,0.4,0.6588985788883617,0.6993699667915141,0.7493518042297993
46614,rolamento_outer,rolamento_outer,True,1.0,0.6957504698784268,0.7716041002907293,0.8545571565950664
129980,rolamento_inner,rolamento_inner,True,0.8,0.8774178056156132,0.9713087295466847,1.1073552653735745
131949,rolamento_inner,rolamento_inner,True,1.0,0.049079754601228154,0.6911578056961833,0.8890254365783818
8189,desbalanceado,desbalanceado,True,0.4,0.07468879668049788,1.5436663145713965,2.0114562764757067
55590,rolamento_inner,rolamento_inner,True,1.0,0.7789358754388511,0.8307661588662996,0.8718038135243521
176215,rolamento_inner,rolamento_inner,True,0.4,1.538407399805724,1.775258784603902,1.9067198875035598
95639,ventoinha,ventoinha,True,0.8,0.08713692946058138,0.9106711496624424,1.1773686145935427
159030,desalinhado,desalinhado,True,0.4,0.6643158850942126,0.7378349297445309,0.8107888104761831
22640,eccentric_rotor,correia,False,0.6,0.05394190871369253,0.7259401315325804,0.9589357571221626
135221,rolamento_outer,rolamento_outer,True,1.0,0.6393444210010106,0.7511257714836503,0.838197432312845
112423,cocked_rotor,cocked_rotor,True,1.0,0.1901840490797561,0.5141041487044788,0.6764215598954784
8838,desbalanceado,desbalanceado,True,1.0,0.2392638036809822,1.058524200255815,1.2778496413761817
99175,ventoinha,ventoinha,True,1.0,0.6445917925988196,0.694075506037686,0.7972144426214213
129916,rolamento_inner,rolamento_inner,True,1.0,0.024813895781638062,0.8289620001323346,1.0367480781831384
32199,eccentric_rotor,eccentric_rotor,True,1.0,0.03067484662576514,0.6604583043508199,0.8350450904699462
37121,cocked_rotor,cocked_rotor,True,0.4,0.0,0.7141691527993341,0.9225185199512715
140096,rolamento_ball,rolamento_ball,True,1.0,0.030674846625767305,0.8178262114173662,1.058168830109743
143710,rolamento_combination,rolamento_combination,True,0.8,0.8478971358231037,0.9897531442363089,1.1642806313769358
60656,rolamento_inner,rolamento_inner,True,1.0,0.01244813278008347,0.7925971889298546,1.0405139709773208
46629,rolamento_outer,rolamento_outer,True,1.0,0.03319502074688874,0.8386690395073509,1.0810945261437308
105457,correia,correia,True,1.0,0.05394190871369253,0.802867111848151,1.1781014192788486
29483,eccentric_rotor,cocked_rotor,False,0.6,0.7206268725442867,0.7802134393407943,0.8468143682879801
109253,correia,correia,True,1.0,1.226843805823884,1.4490180685620617,1.5814885373468581
170227,rolamento_ball,rolamento_ball,True,1.0,1.6379375630496522,2.209040776972263,2.7106462344106412
56944,rolamento_inner,rolamento_inner,True,0.6,0.6246109509510451,0.9153545983315808,1.1293839326338346
71935,rolamento_combination,rolamento_combination,True,0.8,0.0,0.5060489101621977,0.6506070044898861
148455,desalinhado,desalinhado,True,0.8,0.03319502074688718,0.7429249466899369,0.949974755601534
66402,rolamento_ball,cocked_rotor,False,0.4,0.7668868792181205,0.8035721107828506,0.8309756680145182
25556,eccentric_rotor,eccentric_rotor,True,1.0,0.018404907975458684,0.3773447377141676,0.6020209325132658
162344,rolamento_combination,rolamento_combination,True,1.0,1.030903014886286,1.049816251654349,1.0845933379773782
130180,rolamento_inner,rolamento_combination,False,0.6,0.01985111662531064,1.2023840117602849,1.5014925575056455
90562,polia,polia,True,1.0,0.9880297046808895,1.0912703819311083,1.2415176590285986
142031,rolamento_combination,rolamento_outer,False,0.6,0.8086117601306768,0.8496453513246964,0.8953245251652476
61593,rolamento_ball,rolamento_ball,True,0.6,0.0613496932515345,0.8093325711273932,1.0539431225517577
32299,eccentric_rotor,eccentric_rotor,True,1.0,0.15950920245398661,0.6520480034088681,0.7968483626904506
139380,rolamento_outer,rolamento_outer,True,0.4,0.9338064052814758,0.9839052853489871,1.0136292750073082
118424,eccentric_rotor,eccentric_rotor,True,1.0,0.06748466257668684,0.5092045944399862,0.6347741245847056
59819,rolamento_inner,rolamento_inner,True,0.8,0.0,0.5225819306707402,0.9203925087367519
175190,eccentric_rotor,cocked_rotor,False,0.4,1.3772333147220923,1.4238184848640763,1.4754217854027192
105122,correia,correia,True,1.0,0.10788381742738505,0.7467997857611216,0.9680610735204149
45817,rolamento_outer,rolamento_outer,True,0.8,0.7480596081664191,0.8081819049073473,0.861354333447069
153190,desalinhado,desalinhado,True,1.0,0.6364659645361521,0.6898084551229132,0.7269245277985183
104850,correia,correia,True,0.6,0.8944087897299886,0.9061759322191477,0.9162246326117365
38807,cocked_rotor,cocked_rotor,True,0.6,0.018404907975460905,0.6739224688595594,0.8616512507470638
37828,cocked_rotor,cocked_rotor,True,1.0,0.6997997993452917,0.8892501721839888,0.9788467269522614
104260,correia,correia,True,1.0,0.024813895781637202,0.681695075571153,0.8799274903058516
69182,rolamento_inner,rolamento_ball,False,0.4,0.9997386039891726,1.0515970845401488,1.1118255066700538
157445,normal,desalinhado,False,0.6,0.04907975460122599,0.4700173582309682,0.6206833537288241
153996,desalinhado,desalinhado,True,1.0,0.07940446650124078,0.5630959252578547,0.7447103773232335
68124,rolamento_inner,cocked_rotor,False,0.6,0.6952444367654805,0.7114600875073261,0.7308021914145668
86551,polia,polia,True,1.0,0.012448132780082055,0.9365506420342304,1.2239781661288
72134,rolamento_combination,rolamento_combination,True,0.6,0.0,0.8805366441563457,1.1728239022429037
116127,eccentric_rotor,desalinhado,False,0.6,0.012406947890819059,0.6002328254605118,0.8527739242386378
170760,eccentric_rotor,rolamento_outer,False,0.4,0.9463567201885643,1.2532276952644117,1.4642222297774419
162040,ventoinha,polia,False,0.4,0.012406947890818164,0.49123708537213834,0.673541476076357
47158,rolamento_outer,rolamento_outer,True,0.8,0.5907805135136318,0.6881814347233467,0.787309793660102
32789,eccentric_rotor,eccentric_rotor,True,0.4,0.10421836228287801,0.5019249112942665,0.7570706820937192
64883,rolamento_ball,rolamento_outer,False,0.6,0.7455458153116027,0.7509514014354675,0.7535485321203519
6788,normal,normal,True,0.8,1.0427249374528105,1.0792142684400619,1.1370708562813128
33720,cocked_rotor,cocked_rotor,True,1.0,0.2208588957055212,0.6464172061962321,0.7713093479723451
121856,desbalanceado,ventoinha,False,0.4,0.08713692946058127,0.7823774030714542,0.9765239844083435
23991,eccentric_rotor,eccentric_rotor,True,0.8,0.8964035486844821,0.9719128114675362,1.0292676917439552
131203,rolamento_inner,rolamento_inner,True,1.0,0.012448132780083498,0.8419517685186533,1.164747404955737
1776,normal,normal,True,1.0,0.012406947890819031,0.6925831687822432,1.0656098934005536
7407,desbalanceado,normal,False,0.8,0.7374667866917332,0.8237652680951395,0.9287880896416769
5375,desbalanceado,desbalanceado,True,1.0,1.0514267568983857,1.7455257605960672,2.1576193114614743
10157,normal,normal,True,1.0,0.5132062545641517,0.7438082757803433,0.8971812491332799
155605,normal,rolamento_inner,False,0.4,0.0,0.6502634431995465,0.8292085513583138
168191,desbalanceado,normal,False,0.6,0.720171957270356,0.8620761683925121,1.0327166551206777
157331,normal,desalinhado,False,0.6,1.0976978994820106,1.1838299769962481,1.2653290790187293
127588,polia,polia,True,0.6,0.17427385892116254,0.5276856309390354,0.720128412354102
29555,eccentric_rotor,desalinhado,False,0.6,0.9509844840277837,0.9778979387373848,1.0432535482098884
22748,eccentric_rotor,ventoinha,False,0.6,0.7685159969725596,0.8219674098919982,0.8415981001798953
153215,desalinhado,desbalanceado,False,0.4,0.17121588089329975,1.175116156045017,1.5256986631461666
8998,normal,eccentric_rotor,False,0.6,0.11618257261410836,0.530680939377854,0.6812409604372226
148968,desalinhado,desalinhado,True,0.6,0.16182572614107904,0.5839964929796476,0.7626969508472794
37691,cocked_rotor,cocked_rotor,True,0.6,0.4888380254623998,0.5619358535444564,0.6689225160632524
9775,normal,normal,True,1.0,0.004962779156327479,0.7281870905265905,0.9658376103380388
140121,rolamento_ball,rolamento_ball,True,1.0,0.1779141104294475,0.6698738081954054,0.8341392203766814
89329,polia,polia,True,1.0,0.8137111178510651,0.8334267351119138,0.8546628670925256
178794,desbalanceado,desbalanceado,True,1.0,1.2119568469355921,1.4346471935932936,1.6460662673420217
153851,desalinhado,desalinhado,True,0.8,0.0,0.5573571747682812,0.7660836749475596
87332,polia,polia,True,1.0,0.02074688796680524,0.8019591743935933,1.0051243640274525
45046,rolamento_outer,rolamento_ball,False,0.6,0.1439205955334984,0.5918701509851746,0.7583405552896724
154947,normal,normal,True,0.4,0.06947890818858504,0.607437208822527,0.8002367549987919
87718,polia,polia,True,1.0,0.007444168734490719,0.6065934147683667,0.8472743556982827
151865,normal,normal,True,0.6,0.012406947890819031,0.4620922621419975,0.6421116721857495
